time,wx,wy,wz
45.28289198875427,-0.77,-0.16,-0.28
45.293357133865356,-0.27,0.05,-0.3
45.30329918861389,0.21,0.16,-0.28
45.313618898391724,0.7,0.21,-0.29
45.34137296676636,1.53,0.15,-0.36
45.34155297279358,1.53,0.15,-0.36
45.342522859573364,1.74,0.13,-0.26
45.35262608528137,1.85,0.1,-0.06
45.36258006095886,1.86,0.06,0.14
45.37250208854675,1.78,0.09,0.26
45.38312315940857,1.63,0.07,0.26
45.39241003990173,1.46,-0.0,0.17
45.40323495864868,1.26,-0.02,0.06
45.413163900375366,1.07,-0.1,0.05
45.44127917289734,0.89,-0.54,0.34
45.441486120224,0.89,-0.54,0.34
45.44272208213806,0.91,-0.83,0.51
45.452308893203735,0.96,-0.97,0.64
45.462279081344604,0.99,-0.87,0.69
45.47218298912048,1.01,-0.65,0.63
45.48289513587952,1.08,-0.35,0.43
45.492446184158325,1.19,0.03,0.15
45.50271701812744,1.31,0.39,-0.12
45.51289701461792,1.41,0.74,-0.19
45.54181694984436,1.26,0.83,0.89
45.54215097427368,1.26,0.83,0.89
45.543083906173706,1.26,0.83,0.89
45.55199599266052,1.06,0.53,1.17
45.56196999549866,0.96,0.24,1.13
45.571707010269165,0.96,-0.01,0.89
45.58264899253845,0.95,0.11,0.52
45.59180307388306,0.82,0.45,0.09
45.60255789756775,0.45,0.94,-0.19
45.612457036972046,-0.21,1.29,-0.25
45.6412570476532,-2.75,0.97,0.09
45.641660928726196,-2.75,0.97,0.09
45.64289116859436,-2.75,0.97,0.09
45.65170502662659,-3.54,0.77,-0.05
45.661617040634155,-4.09,0.59,-0.25
45.67161583900452,-4.27,0.33,-0.38
45.682356119155884,-3.95,0.02,-0.48
45.6917929649353,-3.18,-0.27,-0.58
45.70209193229675,-2.15,-0.29,-0.69
45.71196389198303,-1.12,0.03,-0.72
45.73788809776306,0.48,1.01,-0.43
45.738067865371704,0.48,1.01,-0.43
45.741235971450806,0.96,1.31,-0.23
45.751214027404785,1.19,1.26,-0.07
45.761242151260376,1.3,0.94,0.03
45.77166199684143,1.26,0.46,0.04
45.78162407875061,1.15,-0.05,0.03
45.79128909111023,1.04,-0.44,-0.01
45.801177978515625,0.99,-0.61,-0.06
45.811474084854126,0.94,-0.59,-0.09
45.835185050964355,0.92,-0.05,-0.03
45.8353750705719,0.92,-0.05,-0.03
45.84099793434143,0.97,0.38,0.07
45.85114097595215,1.05,0.81,0.23
45.8621609210968,1.14,1.08,0.49
45.871286153793335,1.21,1.15,0.77
45.88142418861389,1.23,1.05,0.98
45.89121603965759,1.2,0.74,1.06
45.901960134506226,1.11,0.29,0.97
45.911954164505005,0.95,-0.14,0.82
45.94118094444275,0.53,-0.55,0.61
45.94150996208191,0.53,-0.55,0.61
45.942399978637695,0.53,-0.55,0.61
45.95067596435547,0.56,-0.49,0.71
45.96068501472473,0.69,-0.42,0.81
45.97109603881836,0.91,-0.4,0.81
45.98128008842468,1.11,-0.35,0.72
45.99089002609253,1.15,-0.25,0.59
46.001331090927124,1.06,-0.2,0.48
46.011780977249146,0.87,-0.39,0.52
46.04175305366516,0.28,-0.99,0.66
46.041929960250854,0.28,-0.99,0.66
46.04208016395569,0.28,-0.99,0.66
46.05039191246033,0.14,-0.57,0.45
46.060425996780396,-0.16,-0.03,0.24
46.07126212120056,-0.66,0.38,0.14
46.0807900428772,-1.32,0.61,0.16
46.090534925460815,-2.03,0.62,0.23
46.10102200508118,-2.68,0.5,0.11
46.111093044281006,-3.26,0.36,-0.17
46.141584157943726,-4.56,0.23,-1.15
46.141762018203735,-4.56,0.23,-1.15
46.14191198348999,-4.56,0.23,-1.15
46.150148153305054,-4.23,0.39,-1.42
46.1601459980011,-3.43,0.6,-1.64
46.170086145401,-2.39,0.83,-1.78
46.18089699745178,-1.29,1.0,-1.7
46.18993902206421,-0.31,1.21,-1.46
46.20080804824829,0.45,1.24,-1.03
46.21081900596619,0.95,1.14,-0.62
46.239474058151245,0.93,-0.06,-0.42
46.2399160861969,0.93,-0.06,-0.42
46.24119806289673,0.93,-0.06,-0.42
46.249845027923584,0.73,-0.49,-0.46
46.25979018211365,0.65,-0.78,-0.48
46.26970100402832,0.7,-0.92,-0.5
46.28032398223877,0.84,-0.93,-0.5
46.28995203971863,1.03,-0.89,-0.5
46.300251960754395,1.2,-0.75,-0.52
46.31042790412903,1.36,-0.57,-0.49
46.33781313896179,1.44,-0.21,-0.14
46.33799195289612,1.44,-0.21,-0.14
46.33934187889099,1.29,-0.12,0.16
46.34955811500549,1.07,-0.21,0.4
46.35952687263489,0.8,-0.47,0.55
46.36974215507507,0.56,-0.75,0.64
46.38002800941467,0.4,-0.92,0.68
46.38963007926941,0.33,-0.95,0.71
46.400161027908325,0.38,-0.85,0.8
46.41032814979553,0.5,-0.59,0.95
46.438371896743774,1.04,-0.16,1.33
46.438552141189575,1.42,-0.06,1.38
46.44018507003784,1.42,-0.06,1.38
46.44919991493225,1.72,-0.12,1.35
46.45918798446655,1.89,-0.38,1.33
46.46917986869812,1.92,-0.68,1.25
46.47983384132385,1.89,-0.98,1.17
46.48907494544983,1.82,-1.14,1.12
46.49961018562317,1.74,-1.15,1.1
46.509886026382446,1.66,-0.98,1.02
46.53818202018738,0.98,-0.18,0.65
46.53841996192932,0.25,0.17,0.49
46.539961099624634,0.25,0.17,0.49
46.54895305633545,-0.57,0.32,0.3
46.558900117874146,-1.36,0.26,0.1
46.56881499290466,-2.09,0.17,-0.09
46.579466104507446,-2.75,0.3,-0.33
46.58866286277771,-3.3,0.64,-0.58
46.59932899475098,-3.61,1.01,-0.67
46.60956788063049,-3.53,1.27,-0.6
46.63668608665466,-2.53,1.31,-0.39
46.63681507110596,-2.53,1.31,-0.39
46.63836216926575,-2.04,1.09,-0.35
46.6486279964447,-1.81,0.84,-0.34
46.65858292579651,-1.88,0.57,-0.4
46.66858696937561,-2.14,0.28,-0.46
46.679221868515015,-2.39,0.05,-0.56
46.68840718269348,-2.4,-0.26,-0.71
46.69925808906555,-2.08,-0.64,-0.86
46.709320068359375,-1.54,-0.93,-0.94
46.73621606826782,-0.11,-0.95,-0.79
46.73639512062073,-0.11,-0.95,-0.79
46.73815298080444,0.67,-0.73,-0.67
46.7483651638031,1.38,-0.43,-0.5
46.7585289478302,1.92,-0.06,-0.27
46.768229961395264,2.25,0.18,-0.05
46.77890706062317,2.35,0.31,0.11
46.78806710243225,2.16,0.28,0.25
46.798990964889526,1.8,0.11,0.36
46.808953046798706,1.39,-0.12,0.42
46.83723497390747,0.66,-0.7,0.26
46.83768010139465,0.44,-0.85,0.1
46.83892512321472,0.44,-0.85,0.1
46.847819089889526,0.37,-0.89,-0.03
46.85801911354065,0.45,-0.79,-0.11
46.86794400215149,0.67,-0.5,-0.09
46.87869095802307,0.96,-0.05,-0.0
46.888466119766235,1.25,0.39,0.12
46.89856219291687,1.59,0.56,0.21
46.908807039260864,1.93,0.55,0.17
46.93761992454529,1.93,0.22,0.19
46.93795299530029,1.93,0.22,0.19
46.93887495994568,1.93,0.22,0.19
46.94766592979431,1.6,0.02,0.35
46.957738161087036,1.3,-0.3,0.48
46.967642068862915,1.1,-0.58,0.57
46.97819495201111,1.0,-0.63,0.63
46.987648010253906,0.83,-0.43,0.74
46.998307943344116,0.46,-0.13,0.79
47.008257150650024,-0.17,0.13,0.73
47.03689694404602,-2.38,-0.1,0.53
47.037338972091675,-2.38,-0.1,0.53
47.03858494758606,-2.38,-0.1,0.53
47.04745101928711,-2.96,-0.08,0.39
47.057384967803955,-3.55,0.08,0.23
47.067365884780884,-4.2,0.26,0.22
47.078173875808716,-4.62,0.33,0.23
47.08748197555542,-4.57,0.21,0.05
47.09805202484131,-4.09,-0.04,-0.27
47.10807704925537,-3.32,-0.38,-0.57
47.136839151382446,-0.83,-1.36,-0.5
47.137190103530884,-0.83,-1.36,-0.5
47.13840889930725,-0.83,-1.36,-0.5
47.14713907241821,-0.23,-1.57,-0.38
47.15705418586731,0.12,-1.71,-0.37
47.16761612892151,0.16,-1.69,-0.44
47.17742991447449,0.06,-1.53,-0.56
47.18713116645813,-0.04,-1.12,-0.81
47.19768786430359,-0.0,-0.55,-1.08
47.20767617225647,0.24,-0.14,-1.15
47.236368894577026,1.59,0.21,-0.14
47.23680305480957,1.59,0.21,-0.14
47.238049030303955,1.59,0.21,-0.14
47.246763944625854,1.92,0.13,0.22
47.256744146347046,2.04,-0.11,0.4
47.26735186576843,2.03,-0.47,0.43
47.277148962020874,1.84,-0.8,0.4
47.287014961242676,1.6,-1.13,0.3
47.29737210273743,1.37,-1.4,0.18
47.30736708641052,1.19,-1.54,0.07
47.336703062057495,1.12,-0.8,0.06
47.33688306808472,1.12,-0.8,0.06
47.338088035583496,1.12,-0.8,0.06
47.34653902053833,1.22,-0.42,0.08
47.356451988220215,1.28,-0.05,0.13
47.36708307266235,1.28,0.25,0.21
47.37693190574646,1.24,0.44,0.27
47.38654899597168,1.22,0.38,0.32
47.39708685874939,1.29,0.18,0.34
47.40727996826172,1.43,-0.02,0.28
47.436415910720825,2.1,0.05,0.05
47.43673586845398,2.1,0.05,0.05
47.43799710273743,2.1,0.05,0.05
47.44624400138855,1.87,0.18,0.04
47.45607805252075,1.04,0.58,0.04
47.46615386009216,-0.15,1.02,0.14
47.4768431186676,-1.31,1.09,0.25
47.48647713661194,-2.22,0.88,0.33
47.4968421459198,-2.8,0.72,0.34
47.506869077682495,-3.02,0.68,0.26
47.53663611412048,-2.31,0.66,0.06
47.53681802749634,-2.31,0.66,0.06
47.536967039108276,-2.31,0.66,0.06
47.54590106010437,-1.8,0.62,-0.07
47.5558021068573,-1.28,0.52,-0.24
47.565840005874634,-0.85,0.46,-0.44
47.576432943344116,-0.5,0.51,-0.68
47.58575510978699,-0.14,0.59,-0.92
47.59628200531006,0.23,0.58,-1.05
47.60658288002014,0.56,0.46,-1.02
47.63403391838074,0.96,0.24,-0.81
47.63421416282654,0.96,0.24,-0.81
47.63560199737549,0.96,0.04,-0.74
47.645549058914185,0.85,-0.24,-0.66
47.655532121658325,0.66,-0.42,-0.59
47.66552400588989,0.49,-0.45,-0.48
47.67615008354187,0.38,-0.42,-0.32
47.685417890548706,0.34,-0.3,-0.15
47.695960998535156,0.35,-0.11,0.01
47.7060911655426,0.39,0.0,0.16
47.731855154037476,0.56,-0.03,0.32
47.7320339679718,0.56,-0.03,0.32
47.734910011291504,0.65,-0.19,0.24
47.74531698226929,0.63,-0.35,0.1
47.755407094955444,0.54,-0.42,-0.02
47.765132188797,0.46,-0.39,-0.13
47.77546286582947,0.4,-0.28,-0.16
47.784992933273315,0.37,-0.02,-0.14
47.79546904563904,0.43,0.23,-0.06
47.805564165115356,0.53,0.48,0.11
47.83538198471069,0.59,0.35,0.58
47.83556008338928,0.59,0.35,0.58
47.83570885658264,0.59,0.35,0.58
47.844988107681274,0.53,-0.03,0.53
47.854912996292114,0.61,-0.55,0.34
47.865723848342896,0.86,-0.94,0.1
47.87550091743469,1.14,-1.01,-0.09
47.88513803482056,1.28,-0.76,-0.21
47.895509004592896,1.19,-0.37,-0.26
47.90550494194031,0.81,0.04,-0.19
47.93535113334656,-0.7,0.48,0.14
47.9355309009552,-0.7,0.48,0.14
47.93567705154419,-0.7,0.48,0.14
47.94468307495117,-1.25,0.53,-0.06
47.95458102226257,-1.9,0.68,-0.25
47.96465802192688,-2.51,0.89,-0.3
47.97467017173767,-2.91,0.9,-0.15
47.98522996902466,-3.03,0.74,0.06
47.99486517906189,-2.85,0.49,0.14
48.00527501106262,-2.49,0.21,0.08
48.031452894210815,-1.78,0.02,-0.14
48.031633138656616,-1.78,0.02,-0.14
48.03400492668152,-1.52,0.02,-0.19
48.04434609413147,-1.28,-0.03,-0.22
48.05431389808655,-1.08,-0.14,-0.25
48.06433701515198,-0.9,-0.32,-0.31
48.07487988471985,-0.74,-0.52,-0.4
48.084136962890625,-0.6,-0.73,-0.48
48.09483313560486,-0.43,-0.9,-0.52
48.10489201545715,-0.3,-0.85,-0.53
48.13205885887146,0.06,-0.29,-0.36
48.13223910331726,0.06,-0.29,-0.36
48.1337890625,0.3,0.18,-0.24
48.14405107498169,0.52,0.61,-0.11
48.153980016708374,0.72,0.85,-0.01
48.164000034332275,0.88,0.77,0.04
48.17485213279724,0.96,0.45,0.08
48.183737993240356,0.99,0.05,0.13
48.19439506530762,0.97,-0.37,0.14
48.2049720287323,0.87,-0.64,0.13
48.23138499259949,0.61,-0.67,0.23
48.2315719127655,0.61,-0.67,0.23
48.23340916633606,0.48,-0.29,0.25
48.2436101436615,0.35,0.28,0.26
48.25358605384827,0.3,0.77,0.23
48.26358199119568,0.3,1.15,0.24
48.27380394935608,0.36,1.26,0.25
48.28368401527405,0.45,1.06,0.23
48.29390907287598,0.56,0.51,0.17
48.30390405654907,0.61,-0.15,0.17
48.33226704597473,0.55,-0.74,0.38
48.332499980926514,0.55,-0.74,0.38
48.333975076675415,0.64,-0.5,0.34
48.343300104141235,0.79,0.21,0.11
48.353315114974976,0.88,1.14,-0.21
48.36347985267639,0.8,1.94,-0.39
48.37341284751892,0.55,2.21,-0.43
48.383179903030396,0.17,2.05,-0.46
48.39330506324768,-0.27,1.65,-0.56
48.403347969055176,-0.8,1.25,-0.73
48.42705702781677,-2.13,1.32,-0.82
48.42728400230408,-2.13,1.32,-0.82
48.4329788684845,-2.59,1.33,-0.62
48.44316005706787,-2.73,1.08,-0.33
48.45318102836609,-2.57,0.56,-0.13
48.46288204193115,-2.32,-0.04,-0.08
48.47306418418884,-2.04,-0.58,-0.12
48.483182191848755,-1.69,-0.92,-0.22
48.49314284324646,-1.24,-1.02,-0.35
48.503259897232056,-0.69,-0.87,-0.42
48.53017997741699,0.5,-0.33,-0.3
48.53036189079285,0.5,-0.33,-0.3
48.53284811973572,1.07,-0.14,-0.2
48.542845010757446,1.56,-0.01,-0.11
48.55352187156677,1.9,0.02,-0.03
48.563068151474,2.1,-0.03,0.04
48.57373595237732,2.2,-0.18,0.07
48.58267307281494,2.21,-0.41,0.07
48.592825174331665,2.14,-0.64,0.09
48.60290598869324,2.0,-0.78,0.12
48.63308310508728,1.34,-0.54,0.16
48.63326716423035,1.34,-0.54,0.16
48.63343000411987,1.34,-0.54,0.16
48.64314603805542,1.08,-0.23,0.16
48.652764081954956,0.79,0.11,0.13
48.662912130355835,0.47,0.43,0.09
48.673091173172,0.15,0.64,0.04
48.68234992027283,-0.06,0.59,-0.04
48.693300008773804,-0.19,0.41,-0.17
48.70331597328186,-0.25,0.09,-0.3
48.7323579788208,-0.26,0.26,-0.28
48.73269009590149,-0.26,0.26,-0.28
48.73390603065491,-0.26,0.26,-0.28
48.742193937301636,-0.2,0.43,-0.19
48.75216507911682,-0.02,0.25,-0.23
48.76214289665222,0.2,-0.28,-0.35
48.772850036621094,0.41,-0.89,-0.4
48.782371044158936,0.72,-1.39,-0.33
48.79300498962402,1.19,-1.53,-0.15
48.80323004722595,1.67,-1.26,0.1
48.829890966415405,1.98,-0.08,0.16
48.83007097244263,1.98,-0.08,0.16
48.831681966781616,1.49,0.28,0.22
48.84184193611145,0.6,0.62,0.19
48.85209012031555,-0.42,0.69,0.13
48.861746072769165,-1.4,0.42,-0.03
48.87244200706482,-2.34,0.26,-0.29
48.88169002532959,-3.14,0.26,-0.5
48.89244294166565,-3.72,0.39,-0.57
48.90258502960205,-3.94,0.34,-0.51
48.92926597595215,-3.33,-0.44,-0.63
48.92944407463074,-3.33,-0.44,-0.63
48.93139600753784,-2.83,-0.84,-0.68
48.941816091537476,-2.42,-0.88,-0.67
48.951597929000854,-1.99,-0.56,-0.69
48.9615318775177,-1.41,-0.13,-0.73
48.97216296195984,-0.72,0.34,-0.74
48.98158097267151,-0.02,0.81,-0.66
48.991963148117065,0.66,1.13,-0.49
49.00204300880432,1.31,1.27,-0.34
49.02792811393738,2.32,1.04,-0.19
49.028109073638916,2.32,1.04,-0.19
49.030925989151,2.56,0.77,-0.13
49.041269063949585,2.64,0.44,-0.08
49.05124592781067,2.6,0.12,-0.04
49.061217069625854,2.46,-0.11,-0.0
49.071776151657104,2.2,-0.15,0.06
49.08108901977539,1.87,-0.07,0.16
49.091870069503784,1.49,0.02,0.28
49.10170102119446,1.08,0.06,0.41
49.12978005409241,0.08,-0.03,0.64
49.12996196746826,0.08,-0.03,0.64
49.13125801086426,-0.37,-0.25,0.67
49.14092803001404,-0.72,-0.45,0.67
49.15091896057129,-0.98,-0.61,0.73
49.161067962646484,-1.09,-0.71,0.82
49.17148399353027,-1.06,-0.76,0.9
49.18091607093811,-0.93,-0.75,0.92
49.19153904914856,-0.78,-0.66,0.91
49.201918840408325,-0.61,-0.52,0.83
49.22901797294617,-0.23,-0.34,0.31
49.22919702529907,-0.23,-0.34,0.31
49.23081302642822,-0.11,-0.2,0.1
49.24072599411011,-0.05,-0.12,0.09
49.25061798095703,0.05,-0.05,0.25
49.260599851608276,0.24,-0.03,0.39
49.27119517326355,0.6,-0.05,0.44
49.28082013130188,0.94,0.02,0.35
49.2909049987793,1.02,0.14,0.03
49.301305055618286,0.69,0.22,-0.35
49.32622408866882,-1.08,0.1,-0.48
49.3264000415802,-1.08,0.1,-0.48
49.33001899719238,-1.99,0.11,-0.38
49.340380907058716,-2.6,0.18,-0.45
49.350311040878296,-3.03,0.37,-0.68
49.360554933547974,-3.48,0.69,-0.72
49.370944023132324,-3.77,0.81,-0.56
49.38040614128113,-3.79,0.54,-0.38
49.390969038009644,-3.68,0.11,-0.24
49.40114998817444,-3.5,-0.29,-0.17
49.42993998527527,-1.89,-0.64,-0.34
49.430278062820435,-1.89,-0.64,-0.34
49.43155217170715,-1.89,-0.64,-0.34
49.44007706642151,-1.1,-0.51,-0.36
49.45001816749573,-0.31,-0.37,-0.32
49.45999002456665,0.46,-0.24,-0.23
49.470592975616455,1.2,-0.13,-0.12
49.48013615608215,1.84,0.06,0.02
49.49089503288269,2.36,0.29,0.19
49.50060486793518,2.72,0.48,0.32
49.52971005439758,2.52,0.43,0.52
49.53004193305969,2.52,0.43,0.52
49.531291007995605,2.52,0.43,0.52
49.53970503807068,1.98,0.34,0.54
49.5496141910553,1.34,0.19,0.56
49.560320138931274,0.75,-0.05,0.54
49.570143938064575,0.35,-0.34,0.46
49.579989194869995,0.12,-0.55,0.38
49.59023308753967,0.02,-0.63,0.38
49.600054025650024,0.03,-0.66,0.4
49.6292359828949,0.34,-0.41,0.61
49.62956118583679,0.34,-0.41,0.61
49.63077712059021,0.34,-0.41,0.61
49.63936686515808,0.46,-0.22,0.61
49.649394035339355,0.57,-0.16,0.52
49.65942597389221,0.67,-0.2,0.35
49.66999101638794,0.71,-0.27,0.17
49.679497957229614,0.64,-0.29,0.07
49.69001507759094,0.48,-0.29,0.08
49.70001006126404,0.34,-0.33,0.16
49.72949004173279,0.47,-0.31,0.53
49.729697942733765,0.47,-0.31,0.53
49.73088598251343,0.47,-0.31,0.53
49.73912310600281,0.76,-0.19,0.54
49.74928593635559,1.0,0.0,0.31
49.75966000556946,0.99,0.17,0.03
49.769538164138794,0.66,0.27,-0.11
49.77911591529846,0.12,0.33,-0.1
49.78967499732971,-0.46,0.42,-0.09
49.79969596862793,-1.02,0.5,-0.23
49.82906794548035,-2.63,0.92,-0.6
49.829428911209106,-2.63,0.92,-0.6
49.83066391944885,-2.63,0.92,-0.6
49.838667154312134,-2.94,0.9,-0.42
49.84874415397644,-2.98,0.74,-0.17
49.85935187339783,-2.74,0.49,-0.03
49.86919283866882,-2.37,0.26,0.02
49.87924885749817,-1.85,-0.0,0.03
49.88949799537659,-1.29,-0.17,-0.01
49.899462938308716,-0.83,-0.21,-0.06
49.93022704124451,0.07,-0.44,-0.31
49.93040704727173,0.07,-0.44,-0.31
49.93055510520935,0.07,-0.44,-0.31
49.93852210044861,0.23,-0.59,-0.39
49.948392152786255,0.37,-0.69,-0.44
49.95850896835327,0.52,-0.67,-0.43
49.96914887428284,0.67,-0.48,-0.35
49.978574991226196,0.81,-0.17,-0.22
49.98913598060608,0.97,0.03,-0.1
49.99917697906494,1.16,0.06,-0.06
50.02743101119995,1.59,-0.09,-0.01
50.02786898612976,1.79,-0.25,-0.02
50.02911114692688,1.79,-0.25,-0.02
50.03818488121033,1.9,-0.38,-0.03
50.04842686653137,1.93,-0.5,-0.04
50.0581591129303,1.9,-0.64,-0.01
50.068894147872925,1.74,-0.75,0.05
50.07802891731262,1.44,-0.72,0.1
50.08882999420166,1.1,-0.62,0.12
50.098556995391846,0.82,-0.51,0.1
50.12750196456909,0.49,-0.22,0.13
50.127888917922974,0.49,-0.22,0.13
50.12917900085449,0.49,-0.22,0.13
50.13779306411743,0.69,-0.22,0.14
50.147850036621094,0.99,-0.16,0.13
50.15784287452698,1.25,-0.03,0.19
50.16854786872864,1.32,0.19,0.35
50.17768692970276,1.22,0.32,0.57
50.18834710121155,1.09,0.33,0.69
50.19836902618408,0.99,0.25,0.69
50.226588010787964,0.8,0.11,0.07
50.22679591178894,0.8,0.11,0.07
50.22793984413147,0.44,0.32,-0.25
50.237674951553345,-0.18,0.49,-0.26
50.24744915962219,-0.83,0.53,-0.06
50.257474184036255,-1.4,0.53,0.13
50.26814818382263,-1.87,0.47,0.17
50.277302980422974,-2.28,0.47,0.11
50.28824996948242,-2.72,0.61,-0.01
50.29798913002014,-3.1,0.82,-0.09
50.326757192611694,-2.82,0.67,0.4
50.32717204093933,-2.82,0.67,0.4
50.328141927719116,-2.82,0.67,0.4
50.337247133255005,-2.21,0.26,0.34
50.347135066986084,-1.55,-0.1,0.21
50.35721302032471,-1.0,-0.3,0.08
50.367892026901245,-0.53,-0.39,-0.03
50.377371072769165,-0.12,-0.41,-0.1
50.38775086402893,0.22,-0.37,-0.15
50.39765286445618,0.55,-0.3,-0.18
50.425894021987915,1.15,-0.13,-0.28
50.42610001564026,1.15,-0.13,-0.28
50.427661180496216,1.38,-0.09,-0.32
50.4371440410614,1.54,-0.04,-0.35
50.446866035461426,1.64,-0.01,-0.36
50.45683217048645,1.69,-0.04,-0.36
50.46731400489807,1.69,-0.08,-0.31
50.4770450592041,1.64,-0.09,-0.22
50.48755717277527,1.55,-0.09,-0.13
50.49766397476196,1.39,-0.08,-0.05
50.52666902542114,0.62,-0.17,0.13
50.52699685096741,0.62,-0.17,0.13
50.528218030929565,0.62,-0.17,0.13
50.53669095039368,0.46,-0.36,0.09
50.54651999473572,0.38,-0.5,0.05
50.5565869808197,0.35,-0.57,0.06
50.56728196144104,0.35,-0.62,0.05
50.576475858688354,0.38,-0.59,-0.0
50.5872540473938,0.45,-0.5,-0.08
50.597102880477905,0.57,-0.32,-0.15
50.62595796585083,1.1,0.82,0.19
50.62637400627136,1.1,0.82,0.19
50.6276171207428,1.1,0.82,0.19
50.63642907142639,1.18,1.01,0.37
50.64622497558594,1.31,0.98,0.41
50.65636897087097,1.5,0.68,0.37
50.66703391075134,1.72,0.12,0.28
50.67665219306946,1.81,-0.26,0.02
50.68680119514465,1.64,-0.42,-0.28
50.696561098098755,1.13,-0.45,-0.44
50.722671031951904,-0.44,-0.09,-0.28
50.72285199165344,-0.44,-0.09,-0.28
50.72579002380371,-1.14,0.03,-0.11
50.73607087135315,-1.79,0.4,-0.23
50.7458610534668,-2.36,0.77,-0.47
50.75601410865784,-2.87,1.17,-0.69
50.76668095588684,-3.25,1.49,-0.76
50.77588105201721,-3.35,1.73,-0.68
50.78662896156311,-3.07,1.74,-0.63
50.79665803909302,-2.5,1.51,-0.65
50.82487106323242,-0.97,0.91,-0.6
50.82504916191101,-0.97,0.91,-0.6
50.82623314857483,-0.47,0.83,-0.35
50.835673093795776,-0.2,0.72,-0.06
50.8455011844635,-0.2,0.47,0.17
50.85569787025452,-0.38,0.07,0.31
50.866369009017944,-0.64,-0.38,0.35
50.875510931015015,-0.86,-0.78,0.34
50.88646912574768,-0.95,-1.0,0.31
50.89598107337952,-0.83,-1.06,0.3
50.92433714866638,-0.11,-0.93,0.33
50.924548864364624,-0.11,-0.93,0.33
50.92579007148743,0.34,-0.78,0.41
50.935455083847046,0.79,-0.55,0.45
50.94560885429382,1.18,-0.34,0.49
50.95536684989929,1.5,-0.22,0.54
50.966022968292236,1.71,-0.17,0.55
50.97520399093628,1.79,-0.16,0.55
50.98627209663391,1.74,-0.15,0.57
50.99594497680664,1.6,-0.17,0.6
51.02512001991272,0.93,-0.31,0.59
51.025352001190186,0.93,-0.31,0.59
51.026304960250854,0.93,-0.31,0.59
51.03518104553223,0.79,-0.44,0.51
51.04501795768738,0.71,-0.63,0.42
51.05504107475281,0.66,-0.76,0.37
51.06511402130127,0.68,-0.88,0.33
51.075968980789185,0.74,-0.93,0.3
51.085564851760864,0.79,-0.71,0.36
51.095407009124756,0.87,-0.2,0.5
51.123597860336304,1.19,0.74,1.03
51.12377905845642,1.19,0.74,1.03
51.12500309944153,1.39,0.96,1.26
51.13494300842285,1.59,1.0,1.35
51.14471101760864,1.66,0.88,1.22
51.15477108955383,1.5,0.67,0.89
51.16542196273804,1.05,0.4,0.44
51.174843072891235,0.31,0.09,0.13
51.18540596961975,-0.58,-0.18,0.06
51.19500803947449,-1.49,-0.28,0.13
51.22413086891174,-3.37,0.57,-0.02
51.22452092170715,-3.37,0.57,-0.02
51.22579312324524,-3.37,0.57,-0.02
51.23468995094299,-3.77,1.12,-0.29
51.24462294578552,-4.12,1.61,-0.58
51.254504919052124,-4.26,1.9,-0.81
51.26514196395874,-4.05,1.85,-0.88
51.274553060531616,-3.51,1.52,-0.83
51.285216093063354,-2.85,1.1,-0.72
51.29490113258362,-2.2,0.67,-0.63
51.323843002319336,-0.77,0.44,-0.59
51.32422709465027,-0.77,0.44,-0.59
51.32545018196106,-0.77,0.44,-0.59
51.33427119255066,-0.4,0.54,-0.56
51.34412097930908,-0.15,0.57,-0.43
51.354125022888184,0.04,0.55,-0.24
51.364794969558716,0.14,0.45,-0.04
51.37426996231079,0.24,0.17,0.11
51.384812116622925,0.39,-0.24,0.17
51.394484996795654,0.59,-0.62,0.17
51.4252450466156,1.31,-0.85,0.25
51.42542386054993,1.31,-0.85,0.25
51.42557096481323,1.31,-0.85,0.25
51.43389010429382,1.48,-0.72,0.31
51.44378900527954,1.53,-0.63,0.37
51.453888177871704,1.47,-0.66,0.39
51.46461296081543,1.27,-0.83,0.36
51.47379398345947,0.97,-1.01,0.26
51.484615087509155,0.64,-1.12,0.12
51.494284868240356,0.32,-1.13,-0.0
51.52225995063782,0.16,-0.94,-0.23
51.52244019508362,0.16,-0.94,-0.23
51.52401804924011,0.28,-0.76,-0.24
51.53363108634949,0.48,-0.54,-0.2
51.54350996017456,0.7,-0.38,-0.11
51.55351996421814,0.9,-0.24,0.0
51.564342975616455,1.1,-0.22,0.1
51.573760986328125,1.36,-0.37,0.15
51.584205865859985,1.53,-0.57,0.22
51.59416317939758,1.47,-0.69,0.36
51.623048067092896,1.54,-0.79,0.12
51.623390913009644,1.54,-0.79,0.12
51.624643087387085,1.54,-0.79,0.12
51.63325905799866,1.63,-0.39,-0.1
51.643234968185425,1.53,0.12,-0.24
51.653237104415894,1.1,0.54,-0.15
51.66387486457825,0.33,0.88,0.01
51.673043966293335,-0.59,0.96,0.12
51.683915853500366,-1.46,0.76,0.05
51.69360089302063,-2.18,0.62,-0.23
51.72189688682556,-3.04,0.73,-0.8
51.72211289405823,-3.04,0.73,-0.8
51.72363996505737,-3.12,0.91,-0.76
51.733052015304565,-2.85,0.91,-0.66
51.743000984191895,-2.31,0.77,-0.62
51.75295090675354,-1.74,0.67,-0.55
51.7635600566864,-1.29,0.59,-0.41
51.772749185562134,-0.98,0.46,-0.23
51.78335785865784,-0.76,0.27,-0.05
51.793248891830444,-0.61,0.02,0.1
51.82046699523926,-0.31,-0.63,0.17
